name	date	distance	class	diameter	velocity
2007 AG	1900.083333	3.8	ATE	312.9531674	8.69
4660 Nereus	1900.083333	8.1	APO	786.1028149	5.55
2009 BW2	1900.166667	6.6	APO	32.77021958	4.33
2007 ED125	1900.25	7.4	APO	206.7661072	14.29
326290 Akhenaten	1900.416667	4	ATE	149.7888034	12.63
2010 MA	1900.5	9.9	ATE	24.8587537	10.51
2007 HE15	1900.583333	4	APO	393.9846951	10.28
2011 EL11	1900.583333	6.2	APO	376.2524629	20.11
2005 VS	1900.916667	7.7	APO	124.5889	7.66
2005 CJ	1901.166667	5.3	APO	312.9531674	12.04
2008 RG1	1901.25	9.2	APO	248.587537	15.27
2000 HB24	1901.333333	7.4	ATE	75.07223601	10.98
387746 2003 MH4	1901.5	5.5	APO	343.1463245	9.14
2011 OB	1901.583333	4.9	ATE	473.6737868	20.13
2006 BE55	1901.75	9.7	APO	143.0471967	13.27
2008 RW24	1901.75	4.5	APO	90.25667938	10.56
306383 1993 VD	1901.833333	9.3	ATE	164.240157	16.31
2006 UZ215	1901.833333	4.3	ATE	27.25708142	9.2
2009 WN8	1901.916667	9.4	ATE	31.29531674	12.19
2001 FC58	1902.25	5.3	APO	285.4166809	10.75
2007 VD12	1902.416667	6.3	APO	343.1463245	15.89
2003 HP32	1902.5	8.5	APO	412.5526218	22.17
2008 HB38	1902.75	6.3	APO	197.4600995	9.54
1991 GO	1902.833333	7.9	APO	359.3183125	18.22
2006 WV1	1902.916667	5.6	ATE	22.67145283	7.06
2010 WZ8	1903.083333	3.5	APO	248.587537	7.23
208023 1999 AQ10	1903.166667	4.3	ATE	285.4166809	7.67
2010 KV39	1903.416667	4.7	ATE	14.97888034	10.1
2001 CQ36	1903.416667	5.9	ATE	108.5123956	5.29
2009 BW2	1903.666667	6.9	APO	32.77021958	4.62
2012 QG42	1903.75	8.5	APO	226.7145283	10.9
2004 UR	1903.916667	7.3	APO	82.31506992	8.21
2007 WM3	1903.916667	9.7	ATE	82.31506992	11.87
27002 1998 DV9	1904.166667	5.9	APO	786.1028149	7.59
276033 2002 AJ129	1904.166667	8	APO	624.4236613	35.31
354182 2002 DU3	1904.25	7.5	APO	248.587537	7.94
260141 2004 QT24	1904.833333	2.3	APO	750.7223601	11.5
2002 VX91	1904.833333	3.3	ATE	47.36737868	6.38
2006 WJ3	1904.916667	7.9	APO	343.1463245	10.26
2008 EL	1905.25	7.9	APO	124.5889	18.06
2013 GT66	1905.333333	4.2	ATE	31.29531674	11.18
25143 Itokawa	1905.5	4.5	APO	495.9973446	6.16
2009 YR	1905.75	9.1	ATE	8.619445965	3.73
2007 TD	1905.75	4	ATE	45.23549545	11.49
54509 YORP	1906	5.2	APO	98.964481	7.37
1915 Quetzalcoatl	1906.25	9.9	AMO	543.8502737	15.12
2013 JK14	1906.416667	4.4	ATE	35.93183125	14.35
2002 TZ66	1906.833333	3.5	ATE	22.67145283	5.65
54509 YORP	1907	4.1	APO	98.964481	7.26
2005 TS15	1907.333333	4.4	APO	206.7661072	19.91
2001 SG286	1907.416667	2.8	APO	226.7145283	9.81
2005 OH3	1907.666667	5.6	AMO	21.65106937	3.55
2008 CS1	1907.666667	7.2	APO	327.7021958	19.07
1999 SF10	1907.833333	6.4	APO	47.36737868	5.25
2001 XX4	1908	8.9	APO	130.460594	17.26
2010 XC15	1908	2.9	ATE	180.085751	9.81
2007 TQ24	1908.75	8.3	ATE	130.460594	15.79
33342 1998 WT24	1909	3.5	ATE	902.5667938	8.97
141432 2002 CQ11	1909.083333	7.4	ATE	343.1463245	13.12
1999 FA	1909.25	4.2	APO	248.587537	7.19
2012 DH54	1909.25	8.9	ATE	10.85123956	5.45
221455 2006 BC10	1909.666667	9.2	APO	452.3549545	19.2
2007 TD	1909.75	8.6	ATE	45.23549545	12.27
363027 1998 ST27	1909.833333	5.5	ATE	431.9956278	17.5
2005 YR3	1910	8.8	ATE	82.31506992	6.15
2007 JB21	1910.416667	0.9	ATE	28.54166809	7.58
2008 GM2	1910.833333	2.8	APO	7.507223601	4.78
2002 YC12	1911.083333	8.6	APO	29.88679546	9.5
2013 BU2	1911.083333	8.3	APO	98.964481	9.52
2002 FD6	1911.333333	1.4	APO	118.9814758	11.48
2005 KA	1911.416667	9.8	ATE	39.39846951	4.49
8566 1996 EN	1911.75	10	APO	1885.72931	23.24
101955 Bennu	1911.75	5.5	APO	226.7145283	6.35
2006 CT	1912	6.8	APO	124.5889	6.63
2013 BV15	1912.166667	9.3	APO	47.36737868	8.68
234145 2000 EW70	1912.25	8.2	ATE	188.572931	10.83
2007 SQ6	1912.333333	3.8	APO	143.0471967	6.22
2006 JF42	1912.416667	10	ATE	519.3729793	11.55
2002 NY40	1912.666667	8.9	APO	543.8502737	20.41
2001 FA58	1912.75	4.6	APO	164.240157	20.57
2003 SS84	1912.833333	5.5	APO	149.7888034	12.99
2013 VN5	1912.833333	4.8	APO	11.36264273	9.49
2006 SF6	1912.916667	7.7	ATE	359.3183125	8.2
2012 EA	1913.25	2.2	APO	14.30471967	5.14
2014 FO38	1913.25	5.4	ATE	20.67661072	8.92
2006 BQ6	1913.583333	7.2	APO	393.9846951	11.81
2006 FH36	1913.666667	5.5	ATE	90.25667938	5.19
2012 GV17	1913.75	2.2	APO	206.7661072	12.09
2007 US12	1913.833333	8.2	ATE	130.460594	16.74
2013 UB	1913.833333	6.6	ATE	16.4240157	8.36
2011 AH5	1914.083333	2.7	APO	21.65106937	9.47
2007 EG	1914.25	8.7	ATE	41.25526218	8.61
2001 FO127	1914.25	6.9	ATE	10.85123956	4.66
68347 2001 KB67	1914.416667	6.7	ATE	359.3183125	14.09
2005 LX36	1914.5	9.3	APO	237.3992548	23.09
152637 1997 NC1	1914.5	7.6	ATE	861.9445965	8.91
2010 UP	1914.833333	8.1	APO	39.39846951	5.53
69230 Hermes	1914.833333	9.7	APO	1085.123956	19.08
2010 XC15	1915	1.9	ATE	180.085751	10.14
152680 1998 KJ9	1915	0.6	APO	452.3549545	21.1
2005 YQ96	1915.083333	9.6	ATE	285.4166809	12.67
2008 CD70	1915.166667	5.5	APO	12.45889	6.85
1996 GQ	1915.166667	7.8	APO	82.31506992	6.22
2012 EA	1915.25	3	APO	14.30471967	5.15
2004 FX1	1915.25	8.2	APO	29.88679546	11.57
2005 GE60	1915.416667	8.2	ATE	130.460594	7.5
2000 SL10	1915.416667	4.3	APO	143.0471967	8.21
163348 2002 NN4	1915.5	8.6	ATE	343.1463245	12.67
2002 LR24	1915.5	8.1	APO	47.36737868	11.35
2008 WQ63	1915.5	6	APO	327.7021958	16.96
2010 RF12	1915.75	1.2	APO	8.231506992	5.19
2011 SR5	1915.75	9.3	APO	248.587537	26.92
2007 WP3	1915.916667	4.4	APO	68.46669297	13.31
2012 KT42	1916	5	APO	5.438502737	15.52
2006 WB	1916	9.1	ATE	94.51034563	4.76
2013 BP73	1916	6.8	APO	312.9531674	20.25
216985 2000 QK130	1916.25	5	APO	226.7145283	8.2
170086 2002 XR14	1916.5	7.1	APO	861.9445965	16.55
2013 VO5	1916.916667	7.2	APO	188.572931	23.26
2013 XY8	1917	8	APO	34.31463245	8.28
2010 GH7	1917.25	8.4	APO	11.89814758	4.69
310442 2000 CH59	1917.25	9.8	ATE	376.2524629	12.52
3362 Khufu	1917.666667	6.6	ATE	750.7223601	15.47
2010 VK139	1917.916667	2.8	ATE	62.44236613	13.88
1998 XX2	1918	8.9	ATE	359.3183125	8.48
163899 2003 SD220	1918	9.1	ATE	1430.471967	6.42
2003 BR47	1918.083333	7	APO	180.085751	12.77
367943 Duende	1918.166667	1.1	ATE	54.38502737	6.26
2002 GQ	1918.25	0.9	ATE	18.8572931	9.3
2011 MD5	1918.75	2.3	APO	945.1034563	12.81
2009 WM1	1918.916667	6.7	APO	285.4166809	14.14
2007 AG	1919.083333	2	ATE	312.9531674	8.76
2013 AF53	1919.083333	7	ATE	17.19805571	8.94
2013 TM127	1919.833333	10	APO	16.4240157	12.45
2001 UP	1919.833333	9.7	ATE	24.8587537	8.98
2014 FO38	1920.25	7.8	ATE	20.67661072	8.61
2013 YV102	1920.583333	8.4	APO	27.25708142	14.01
2007 MB4	1920.583333	6.6	APO	103.6285333	10.47
252399 2001 TX44	1920.916667	6.7	ATE	519.3729793	17.07
2000 YA	1921	8.2	APO	62.44236613	13.17
2007 FY20	1921.25	1.6	APO	37.62524629	9.81
2014 AD16	1921.333333	6.9	APO	11.36264273	7.88
162120 1998 SH36	1921.833333	5.7	APO	272.5708142	17.87
2340 Hathor	1921.833333	3.8	ATE	343.1463245	13.39
2004 GD	1922.333333	9.5	APO	62.44236613	10.93
2000 GF2	1922.75	6.7	APO	272.5708142	11.89
2011 AH5	1923.083333	5.2	APO	21.65106937	9.23
2010 CB19	1923.166667	4.1	APO	43.19956278	9.47
2011 BN24	1923.333333	6.2	APO	226.7145283	9.85
1999 SF10	1923.833333	2.4	APO	47.36737868	4.93
1999 UR	1923.833333	6.9	APO	171.9805571	8.88
2006 VX2	1923.916667	8.1	ATE	35.93183125	9.55
163348 2002 NN4	1924.5	4.5	ATE	343.1463245	12.34
65909 1998 FH12	1924.5	9.2	APO	495.9973446	16.35
2005 CD69	1924.666667	9.5	APO	47.36737868	6.4
1998 QP	1924.666667	4.3	APO	197.4600995	16.35
2003 SR84	1924.75	0.9	APO	21.65106937	10.71
306383 1993 VD	1924.833333	6.7	ATE	164.240157	16.64
7753 1988 XB	1924.916667	6.1	APO	653.8518418	13.01
2005 FC	1925.25	8.6	ATE	43.19956278	10.38
2004 TB10	1925.333333	5	APO	188.572931	11.91
2009 LD	1925.416667	6.3	ATE	19.74600995	6.77
2007 YQ56	1925.5	6.9	APO	359.3183125	16.04
136849 1998 CS1	1925.583333	7.4	APO	1036.285333	17.84
2003 EG16	1925.666667	9.9	APO	495.9973446	21.08
163132 2002 CU11	1925.666667	0.9	APO	750.7223601	26.48
1999 SH10	1925.75	7.4	APO	113.6264273	6.63
2007 UY1	1925.833333	3.3	ATE	90.25667938	5.24
2013 XA22	1925.916667	9	APO	94.51034563	7.78
381906 2010 CL19	1925.916667	10	APO	945.1034563	21.42
2011 GM44	1926.25	9.3	ATE	393.9846951	25.57
2004 RQ252	1926.333333	3	APO	113.6264273	12.21
2009 LD	1926.416667	7.4	ATE	19.74600995	6.12
2007 MF	1926.5	9.4	ATE	19.74600995	8.82
2005 UW5	1926.833333	8.6	APO	10.85123956	10.25
2003 WT153	1926.916667	6.9	ATE	8.619445965	3.73
275677 2000 RS11	1927.25	3.1	APO	519.3729793	12.08
2002 JE9	1927.333333	8.9	APO	197.4600995	12.52
2013 HO11	1927.416667	3.5	APO	86.19445965	6.89
1999 MN	1927.583333	7.7	ATE	180.085751	15.7
2010 XC25	1928.083333	2.1	APO	226.7145283	12.95
2010 FR	1928.25	5.2	APO	164.240157	12.84
2003 FK1	1928.25	8.6	ATE	86.19445965	13.97
2011 DV	1928.333333	2.1	ATE	260.3031067	5.6
2004 MD6	1928.5	6.9	ATE	272.5708142	21.12
2012 DX13	1928.75	7.7	APO	54.38502737	24.42
2006 SB	1928.75	3.5	APO	23.73992548	9.75
2013 TG6	1928.75	9.4	ATE	16.4240157	4.64
2004 SC56	1928.833333	6.8	ATE	98.964481	10.35
2010 RF181	1928.916667	9.2	APO	248.587537	7.92
2008 UW91	1928.916667	9.8	APO	156.8481322	18.05
2010 AL30	1929.083333	8.1	APO	12.45889	10.32
2007 SQ6	1929.333333	4.3	APO	143.0471967	6.22
2002 LK	1929.416667	9.8	APO	49.59973446	13.32
2006 HE2	1929.75	3.2	APO	17.19805571	5.06
2012 DM32	1930.166667	7.7	APO	19.74600995	8.23
2009 JM1	1930.333333	8.9	APO	78.61028149	16.93
2011 AX22	1930.416667	3.4	ATE	39.39846951	10.59
8014 1990 MF	1930.75	7.7	APO	624.4236613	8.55
2005 TU50	1930.833333	8.1	APO	180.085751	20.34
2008 PF1	1931.166667	2.5	APO	130.460594	14.29
162422 2000 EV70	1931.25	8.1	APO	272.5708142	16.25
2008 JP24	1931.416667	2.2	APO	15.68481322	6.81
2011 DS9	1931.583333	5.2	APO	312.9531674	13.15
2010 RX30	1931.75	9.6	ATE	13.0460594	9.25
387668 2002 SZ	1931.75	9.6	APO	285.4166809	17.07
2000 YF29	1932.083333	8.1	APO	298.8679546	8.14
2014 BW32	1932.166667	6.4	ATE	16.4240157	6.75
2004 EU22	1932.25	9	APO	54.38502737	4.27
2010 SC41	1932.333333	7.6	APO	359.3183125	15.23
152754 1999 GS6	1932.75	7.4	APO	495.9973446	14.71
2012 CU	1932.833333	1.2	APO	20.67661072	10.95
2007 AA9	1933	7.1	ATE	124.5889	12.26
7482 1994 PC1	1933.083333	2.9	APO	1497.888034	19.78
2004 JP1	1933.416667	2.5	APO	94.51034563	12.74
1999 MN	1933.5	6.1	ATE	180.085751	15.75
2008 BD15	1933.666667	9.8	APO	260.3031067	16.96
2013 RE32	1933.75	6.4	APO	41.25526218	10.47
363084 2000 RD53	1933.75	9.3	AMO	359.3183125	7.66
2000 UK11	1933.916667	9.6	ATE	29.88679546	7.03
2010 MU112	1934	3.2	APO	248.587537	29.16
2007 DD	1934.166667	3.6	ATE	23.73992548	3.71
2010 DO	1934.166667	5.3	APO	156.8481322	25.54
2005 KA	1934.333333	8.2	ATE	39.39846951	4.12
2011 JV10	1934.416667	4.1	APO	3.939846951	5.4
2003 MS2	1934.583333	9.7	APO	197.4600995	11.04
2013 BS45	1934.666667	5.3	ATE	22.67145283	3.14
2010 RX30	1934.75	9.5	ATE	13.0460594	10.61
2013 RG74	1934.75	9.9	ATE	75.07223601	18.59
2003 YH111	1935	7.1	APO	43.19956278	13.39
2011 YD29	1935.083333	7.5	ATE	18.8572931	6.51
2007 TL23	1935.083333	9.7	APO	180.085751	25.45
2012 BV13	1935.083333	5	ATE	124.5889	6.87
2011 LL2	1935.416667	9.1	AMO	327.7021958	12.95
2013 RR43	1935.75	5.4	APO	28.54166809	19.24
333578 2006 KM103	1935.75	8.6	APO	343.1463245	8.62
2007 TH3	1935.833333	9.8	ATE	39.39846951	6.16
2009 DO111	1935.833333	2.6	APO	94.51034563	9.13
2006 SF6	1935.916667	7.2	ATE	359.3183125	8.33
2004 XK3	1935.916667	9.8	APO	45.23549545	7.31
2002 XQ40	1936	9.3	APO	113.6264273	11.65
2010 VB1	1936.083333	0.5	APO	71.6934288	8.07
2101 Adonis	1936.166667	5.8	APO	596.3199671	24.63
2008 EZ84	1936.25	3.8	APO	19.74600995	7.85
2003 XJ7	1936.5	5	APO	18.0085751	16.66
2007 YQ56	1936.5	7.1	APO	359.3183125	15.66
2009 BW2	1936.666667	9.1	APO	32.77021958	3.97
2009 UZ87	1936.833333	8.4	ATE	22.67145283	6.42
2006 UQ17	1937	9.5	APO	143.0471967	4.9
2007 XH16	1937	5.9	APO	393.9846951	15.82
2011 YD29	1937.083333	7.8	ATE	18.8572931	6.5
2001 CP36	1937.166667	7.3	ATE	62.44236613	8.81
2014 DH6	1937.166667	5.5	APO	23.73992548	16.87
2009 FD	1937.25	9.7	APO	130.460594	16.62
2003 YN107	1937.583333	9.1	ATE	17.19805571	2.33
2012 PZ17	1937.666667	4.6	ATE	15.68481322	3.68
69230 Hermes	1937.833333	1.9	APO	1085.123956	18.27
2010 VD72	1937.916667	5.3	ATE	171.9805571	10.66
2010 VK139	1937.916667	8.3	ATE	62.44236613	13.78
332446 2008 AF4	1938.083333	2.2	APO	393.9846951	11.81
2014 BA3	1938.083333	5.1	ATE	7.861028149	2.27
2011 CP4	1938.166667	8	ATE	197.4600995	29.73
2013 FA8	1938.25	5.3	APO	216.5106937	19.52
2012 DW60	1938.25	2.6	APO	17.19805571	5.61
2008 JQ	1938.333333	8.5	APO	26.03031067	7.42
1999 MN	1938.5	2.4	ATE	180.085751	15.37
2003 YN107	1938.583333	8.5	ATE	17.19805571	2.37
2005 TQ45	1938.833333	7.7	ATE	26.03031067	13
2013 UT4	1938.833333	9.3	APO	19.74600995	4.39
1989 UP	1938.916667	2	APO	272.5708142	6.89
2011 TO	1939.166667	7.3	ATE	18.8572931	8.47
2010 FX9	1939.25	7.2	APO	49.59973446	10.45
2012 HM	1939.333333	3.5	APO	51.93729793	6.25
2008 AG33	1939.416667	6.7	APO	431.9956278	10.62
2012 KP24	1939.416667	4.3	APO	18.0085751	12.58
152637 1997 NC1	1939.5	7	ATE	861.9445965	8.86
2010 RM80	1939.75	6.2	APO	9.025667938	4.97
2010 DM56	1939.75	8.5	APO	359.3183125	14.91
2013 CL129	1940.166667	2.3	APO	7.16934288	5.71
275677 2000 RS11	1940.25	4.1	APO	519.3729793	12.13
2008 SJ148	1940.333333	7.5	APO	47.36737868	11.39
2005 TG50	1940.666667	6.4	ATE	37.62524629	3.26
2005 GY8	1940.75	6.9	APO	143.0471967	17.93
2006 RZ	1940.833333	5.3	APO	298.8679546	11.98
2002 VX91	1940.833333	7.5	ATE	47.36737868	6.05
2010 MU112	1941	7.6	APO	248.587537	28.98
2000 AG6	1941.083333	9.2	APO	29.88679546	5.23
2014 AW32	1941.083333	0.4	APO	10.85123956	12.39
208023 1999 AQ10	1941.166667	9.9	ATE	285.4166809	7.31
2012 XF55	1941.333333	9.6	APO	94.51034563	5.02
2005 GR33	1941.333333	5.4	ATE	136.6090123	15.52
2011 JM5	1941.333333	9	ATE	18.8572931	7.6
2009 VT	1941.416667	5.6	APO	124.5889	10.7
2006 BC8	1941.583333	2.7	APO	32.77021958	13.03
2007 DD	1941.583333	8.7	ATE	23.73992548	3.62
161989 Cacus	1941.75	6.3	APO	1304.60594	14.94
2005 RK3	1941.75	9.6	APO	62.44236613	3.28
2011 UK10	1941.833333	1.7	APO	32.77021958	7.46
2005 GL	1941.916667	5.7	APO	197.4600995	12.43
2004 KB	1941.916667	9.2	APO	206.7661072	13.38
2006 BA	1942.083333	1.4	APO	10.36285333	6.51
2006 GB	1942.25	4.4	ATE	298.8679546	7.06
69230 Hermes	1942.333333	1.7	APO	1085.123956	18.48
344076 1998 HJ3	1942.333333	8.2	APO	596.3199671	24.05
360191 1988 TA	1942.416667	9.9	APO	260.3031067	12.8
2005 ED318	1942.416667	9.1	AMO	237.3992548	6.56
136617 1994 CC	1942.5	6.9	APO	989.64481	8.59
1998 SD9	1942.666667	7.5	ATE	49.59973446	10.12
2002 XY38	1943.166667	4.7	ATE	90.25667938	6.93
1999 MN	1943.5	4.9	ATE	180.085751	15.01
2013 PR43	1943.666667	2.1	APO	71.6934288	6.7
209215 2003 WP25	1943.833333	9.3	ATE	49.59973446	4.08
2008 TF2	1943.833333	5.8	ATE	32.77021958	13.31
2009 LA	1944.416667	3.7	APO	18.8572931	10.55
2011 OB	1944.583333	3.5	ATE	473.6737868	19.82
2003 WT153	1944.833333	9.7	ATE	8.619445965	3.56
2007 VF189	1944.916667	5.7	APO	7.507223601	11.1
2002 AY1	1945.083333	8	ATE	237.3992548	18.39
2014 EL	1945.25	4.9	ATE	13.66090123	12.03
2009 HE60	1945.333333	6.2	ATE	26.03031067	7.45
2009 UY19	1945.333333	7.9	APO	71.6934288	4.7
2008 LH2	1945.5	8.2	ATE	45.23549545	7.76
2013 LF7	1945.583333	5.1	APO	136.6090123	8.96
2013 TV135	1945.666667	9.8	APO	431.9956278	10.43
2007 EO88	1945.75	2.2	APO	18.0085751	10.86
2007 TH1	1945.833333	9.6	APO	136.6090123	15.8
1998 SD9	1945.833333	10	ATE	49.59973446	10.94
2005 CK	1946.166667	9	APO	21.65106937	9.2
2014 DA	1946.166667	9.8	APO	98.964481	13.38
2005 CN61	1946.166667	8.9	ATE	29.88679546	5.21
2007 DM8	1946.166667	6.5	ATE	19.74600995	11.68
2014 BR57	1946.166667	4.8	APO	56.94811474	11.06
2005 EU2	1946.333333	9.8	APO	82.31506992	6.18
2008 UC202	1946.333333	4.5	APO	7.507223601	4.12
2007 YV56	1946.5	7.6	APO	216.5106937	19.18
137108 1999 AN10	1946.666667	2.4	APO	902.5667938	26.43
2010 UC	1946.833333	6.5	ATE	11.36264273	2.75
2007 KV2	1946.916667	5	APO	41.25526218	11.69
267221 2001 AD2	1947	9.4	APO	376.2524629	21.76
199003 2005 WJ56	1947.083333	9.7	ATE	823.1506992	12.09
2002 CC14	1947.166667	4.9	ATE	37.62524629	12
388188 2006 DP14	1947.166667	8.1	APO	569.4811474	27.54
2008 GM2	1947.333333	1.3	APO	7.507223601	4.7
2011 JY1	1947.333333	8.4	APO	41.25526218	12.24
2008 WZ13	1947.416667	5.2	APO	653.8518418	12.93
2002 LY1	1947.5	7.3	ATE	136.6090123	11.79
1999 SH10	1947.75	4.3	APO	113.6264273	6.28
2008 WA14	1948	9.6	APO	86.19445965	14.72
2011 AX22	1948.083333	9.3	ATE	39.39846951	9.61
2014 AZ32	1948.166667	9.7	APO	21.65106937	7.16
2010 CJ18	1948.166667	5.5	APO	14.97888034	7.82
2009 DD45	1948.25	2.4	APO	23.73992548	8.25
2009 DR3	1948.25	9.3	APO	171.9805571	11.84
2007 HA	1948.333333	8.9	ATE	298.8679546	21.09
2009 HK73	1948.333333	7.6	APO	18.8572931	6.89
2003 ME1	1948.5	7.2	APO	65.38518418	14.16
2000 WC1	1948.916667	8.3	ATE	118.9814758	11.91
2009 WN8	1948.916667	6.4	ATE	31.29531674	11.66
2008 WG96	1948.916667	6.1	APO	19.74600995	16.26
2011 HJ7	1949	10	APO	130.460594	16.95
2003 YS70	1949.083333	0.7	APO	5.193729793	3.64
66391 1999 KW4	1949.416667	6.7	ATE	1719.805571	21.09
2000 AG6	1949.583333	9.6	APO	29.88679546	6.51
2011 JY1	1949.916667	5.3	APO	41.25526218	11.85
2010 XR69	1950	4.8	ATE	28.54166809	15.56
2008 PF1	1950.166667	9	APO	130.460594	14.93
1999 FA	1950.25	6	APO	248.587537	7.26
265482 2005 EE	1950.583333	10	APO	188.572931	9.77
2012 FR1	1950.75	9.8	APO	543.8502737	20.24
2009 SH2	1950.75	3.2	ATE	35.93183125	4.38
2007 VU6	1950.833333	4.7	ATE	17.19805571	3.2
2005 VS	1950.916667	9.3	APO	124.5889	7.86
2005 YO128	1951.083333	5.4	ATE	41.25526218	10.44
2014 CF13	1951.166667	9.9	APO	34.31463245	15.26
1995 CR	1951.166667	5.6	ATE	156.8481322	29.86
2014 FW32	1951.25	3.6	ATE	13.66090123	4.04
2005 KA	1951.416667	4.6	ATE	39.39846951	3.73
1999 XL136	1951.5	3.1	APO	412.5526218	18.99
2004 XK3	1951.583333	9.1	APO	45.23549545	6.29
2012 TG53	1951.833333	6.6	APO	78.61028149	10.65
2010 TU149	1951.916667	8.3	APO	248.587537	27.18
2004 VM24	1951.916667	2.6	APO	24.8587537	12.7
2002 AV	1952.083333	8.3	APO	226.7145283	14.19
2012 XD112	1952.083333	6.3	APO	206.7661072	9.38
2013 GH66	1952.333333	3.5	APO	8.619445965	2.22
2011 AM12	1952.583333	4.8	APO	431.9956278	24.14
86819 2000 GK137	1952.75	7.4	APO	1136.264273	10.18
312070 2007 TA19	1952.75	7.2	ATE	452.3549545	19.17
2000 UK11	1952.833333	7.9	ATE	29.88679546	5.72
2008 KT	1952.916667	8	APO	7.861028149	2.5
2004 LV3	1953	4.6	APO	596.3199671	20.16
2008 CE6	1953.083333	5.8	APO	71.6934288	6.37
2008 EE5	1953.166667	9.4	ATE	393.9846951	22.47
2014 DF23	1953.25	6.6	ATE	41.25526218	7.24
2008 HJ	1953.583333	6.5	APO	23.73992548	7.89
2006 CF	1953.583333	8.1	APO	298.8679546	17.39
2004 VZ	1953.916667	4	ATE	41.25526218	10.48
153201 2000 WO107	1953.916667	2.5	ATE	473.6737868	26.06
2007 AB2	1954	5.2	APO	298.8679546	11.53
2009 CB3	1954.166667	3.5	APO	452.3549545	25.53
2013 RZ53	1954.25	0.3	ATE	2.067661072	3.04
2005 FN	1954.25	7.2	ATE	14.30471967	10.92
2008 FX6	1954.333333	4.9	ATE	34.31463245	6.64
2011 GK44	1954.333333	9.7	ATE	26.03031067	8.57
2005 OH3	1954.583333	5.8	AMO	21.65106937	3.54
302169 2001 TD45	1954.833333	9.8	ATE	359.3183125	26.28
69230 Hermes	1954.916667	8	APO	1085.123956	17.75
1998 XX2	1954.916667	7	ATE	359.3183125	7.95
2006 WV1	1955	9.9	ATE	22.67145283	8.05
2012 KT42	1955	5.9	APO	5.438502737	16.37
2005 CD69	1955.25	5.1	APO	47.36737868	6.15
2001 FO127	1955.25	6.7	ATE	10.85123956	4.69
2010 GK65	1955.333333	3.2	ATE	43.19956278	12.45
2008 TN9	1955.416667	9.1	APO	9.451034563	8.99
2005 JU1	1955.416667	8.6	APO	164.240157	18.21
2010 MA	1955.5	10	ATE	24.8587537	10.41
2009 BD	1955.583333	1.2	APO	8.231506992	1.7
2011 EO11	1955.75	7.1	APO	11.36264273	10.96
2006 SC	1955.75	1	APO	31.29531674	12.34
2006 XY	1956	2.6	APO	54.38502737	4.88
2006 RJ1	1956	1.5	ATE	124.5889	8.93
2012 KY3	1956.333333	9.8	APO	653.8518418	17.78
2003 HT42	1956.416667	6.3	ATE	37.62524629	5.66
2011 BO24	1956.5	8.1	APO	596.3199671	11.97
277475 2005 WK4	1956.666667	7.3	APO	327.7021958	9.31
1989 VB	1956.833333	7.3	APO	393.9846951	6.65
2003 UY12	1956.833333	9.9	ATE	90.25667938	16.71
2013 NJ	1956.916667	2.7	APO	143.0471967	6.7
1999 SF10	1957	7.9	APO	47.36737868	4.38
33342 1998 WT24	1957	3.5	ATE	902.5667938	8.99
2007 YS56	1957	1.5	ATE	24.8587537	9.16
2007 EC	1957.083333	10	ATE	124.5889	6.24
2009 SH2	1957.25	1.5	ATE	35.93183125	4.38
2007 SV1	1957.75	5.5	ATE	39.39846951	7.61
2005 QP11	1957.75	4.5	ATE	18.0085751	5.3
2001 TD	1957.833333	5.5	ATE	32.77021958	6.69
35396 1997 XF11	1957.833333	6	APO	1430.471967	13.63
2006 WV1	1957.916667	4.7	ATE	22.67145283	7.16
2010 XW58	1958	0.2	APO	35.93183125	7.29
2010 XC15	1958	6.4	ATE	180.085751	9.55
2014 BP8	1958.083333	7.9	APO	11.89814758	9.69
2004 FD	1958.25	6.6	APO	90.25667938	21.85
2010 TK	1958.25	3	APO	29.88679546	9.81
2008 FC	1958.25	8.8	APO	37.62524629	5.93
2010 JJ41	1958.333333	8.9	APO	149.7888034	21.16
2006 HC	1958.333333	9.4	AMO	28.54166809	4.26
2005 SQ	1958.666667	9.7	APO	298.8679546	15.79
2013 GF69	1958.75	9.3	APO	431.9956278	10.27
2008 TZ	1958.833333	3.5	ATE	28.54166809	11.2
363027 1998 ST27	1958.833333	7.4	ATE	431.9956278	17.61
2011 LT17	1959	6	APO	164.240157	13.87
2003 MK4	1959.083333	6.4	APO	226.7145283	12.68
2012 BX34	1959.083333	0.6	ATE	10.36285333	9.59
163243 2002 FB3	1959.333333	7.5	ATE	1800.85751	19.15
2007 WJ3	1959.416667	9.1	APO	19.74600995	12.36
1998 KY26	1959.5	3.3	APO	27.25708142	4.59
2006 CT	1959.583333	3.4	APO	124.5889	6.67
2011 MW1	1959.583333	9.8	APO	118.9814758	8.47
2004 YC	1960	2.7	ATE	26.03031067	9.26
2001 BA16	1960.083333	3.7	ATE	21.65106937	4.72
2011 DT9	1960.166667	9	APO	31.29531674	6.2
2009 UC	1960.833333	9.4	ATE	16.4240157	13.08
2011 UB	1960.833333	5.6	APO	10.85123956	6.29
2004 UH1	1960.833333	0.4	ATE	8.231506992	11.84
2006 TS7	1960.833333	6.6	ATE	197.4600995	17.88
2010 AN61	1961.083333	7.9	APO	13.66090123	2.5
2002 PN	1961.083333	6.5	APO	37.62524629	5.01
2008 CD70	1961.166667	9.2	APO	12.45889	6.74
